DocType: Manufacturing Settings,Disable Capacity Planning and Time Tracking,تعطيل مخطط الطاقة الاستيعابية وتتبع الوقت
DocType: Manufacturing Settings,Time Between Operations (in mins),الوقت بين العمليات (في دقيقة)
DocType: Manufacturing Settings,Backflush Raw Materials Based On,المواد الخام تعتمد على
DocType: Manufacturing Settings,Over Production Allowance Percentage,نسبة السماح للانتاج
DocType: Manufacturing Settings,Try planning operations for X days in advance.,حاول التخطيط للعمليات لأيام قادمة
DocType: Manufacturing Settings,Capacity Planning For (Days),مخطط الطاقة الاستيعابية (أيام)
DocType: Manufacturing Settings,Disables creation of time logs against Production Orders. Operations shall not be tracked against Production Order,تعطيل إنشاء سجلات زمنية مقابل أوامر الإنتاج.
DocType: Manufacturing Settings,Allow Overtime,السماح  بالعمل الإضافي (اوفر تايم)
DocType: Manufacturing Settings,Capacity Planning,مخطط القدرة الاستيعابية
DocType: Manufacturing Settings,Material Transferred for Manufacture,المواد المنقولة للصناعة
DocType: Manufacturing Settings,Update BOM Cost Automatically,تحديث تكاليف قائمة المواد تلقائيا
DocType: Manufacturing Settings,"Update BOM cost automatically via Scheduler, based on latest valuation rate / price list rate / last purchase rate of raw materials.",تحديث تكلفة قائمة المواد عبر جدولة، استنادا إلى أحدث معدل تقييم / قائمة الأسعار / آخر سعر شراء للمواد الخام
DocType: Manufacturing Settings,Manufacturing Settings,إعدادات التصنيع
DocType: Manufacturing Settings,Default Work In Progress Warehouse,مستودع التصنيع الافتراضي
DocType: Manufacturing Settings,Default Finished Goods Warehouse,المستودع الافتراضي للبضائع المكتملة
DocType: Manufacturing Settings,Plan time logs outside Workstation Working Hours.,تخطيط سجلات الوقت خارج ساعات العمل 
DocType: Manufacturing Settings,Allow Production on Holidays,السماح بالانتاج في الاجازات
DocType: Material Request,Terms and Conditions Content,محتويات الشروط والأحكام
DocType: Material Request,Transferred,منقول
DocType: Material Request,Requested For,مطلوب إلى
DocType: Material Request,Issued,نشر
DocType: Material Request,% Ordered,٪ تم طلبها
DocType: Material Request,MREQ-,MREQ-
DocType: Material Request Item,Min Order Qty,الحد الأدنى من طلب الكمية
DocType: Material Request Item,Quantity and Warehouse,الكمية و المستودع
DocType: Material Request Item,Lead Time Date,تاريخ و وقت مبادرة البيع
DocType: Material Request Item,For Warehouse,المستودع
DocType: Mode of Payment,Mode of Payment,طريقة الدفع
DocType: Mode of Payment,General,عام
DocType: Mode of Payment Account,Mode of Payment Account,طريقة حساب الدفع
DocType: Mode of Payment Account,Default Account,الحساب الافتراضي
DocType: Mode of Payment Account,Default Bank / Cash account will be automatically updated in POS Invoice when this mode is selected.,حساب الصندوق / البنك الافتراضي سيتم تحديثه تلقائيا في فاتورة نقاط البيع عند تحديد هذا الوضع.
DocType: Monthly Distribution,**Monthly Distribution** helps you distribute the Budget/Target across months if you have seasonality in your business.,** التوزيع الشهري ** يساعدك على توزيع  الهدف أو الميزانية على مدى عدة شهور إذا كان لديك موسمية في عملك.
DocType: Monthly Distribution,Name of the Monthly Distribution,اسم التوزيع الشهري
DocType: Monthly Distribution,Distribution Name,اسم التوزيع
DocType: Monthly Distribution,Monthly Distribution Percentages,النسب المئوية لتوزيع الشهرية
DocType: Monthly Distribution Percentage,Monthly Distribution Percentage,النسبة المئوية للتوزيع
DocType: Monthly Distribution Percentage,Percentage Allocation,نسبة التوزيع
DocType: Naming Series,Prefix,استهلال
DocType: Naming Series,Series List for this Transaction,قائمة متسلسلة لهذه العملية
DocType: Naming Series,Change the starting / current sequence number of an existing series.,تغيير رقم تسلسل بدء / الحالي من سلسلة الموجودة.
DocType: Naming Series,Update Series,تحديث الرقم المتسلسل
DocType: Naming Series,This is the number of the last created transaction with this prefix,هذا هو عدد آخر العمليات تم إنشاؤها باستخدام هذه البادئة
DocType: Naming Series,Set prefix for numbering series on your transactions,تعيين بادئة لسلسلة الترقيم على العمليات الخاصة بك
DocType: Naming Series,Current Value,القيمة الحالية
DocType: Naming Series,User must always select,المستخدم يجب تحديده دائماً 
DocType: Naming Series,Setup Series,إعداد الترقيم المتسلسل
DocType: Naming Series,Check this if you want to force the user to select a series before saving. There will be no default if you check this.,تحقق من ذلك إذا كنت تريد إجبار المستخدم على تحديد سلسلة قبل الحفظ
DocType: Naming Series,Select Transaction,حدد العملية
DocType: Naming Series,Help HTML,مساعدة HTML
DocType: Naming Series,Update Series Number,تحديث الرقم المتسلسل
DocType: Notification Control,Notification Control,التحكم في الإشعارات
DocType: Notification Control,Customize the introductory text that goes as a part of that email. Each transaction has a separate introductory text.,تخصيص النص الاستهلالي الذي يذهب كجزء من أن البريد الإلكتروني. كل معاملة له نص منفصل استهلالي.
DocType: Notification Control,Delivery Note Message,رسالة ملاحظة التسليم
DocType: Notification Control,Expense Claim Rejected Message,رسالة مطالبة المصروف المرفوضة
DocType: Notification Control,Expense Claim Rejected,تم رفض مطالبة المصروف
DocType: Notification Control,Expense Claim Approved,تمت الموافقة على طلب المصروف
DocType: Notification Control,Expense Claim Approved Message,رسالة الموافقة على طلب المصروف
DocType: Notification Control,Sales Order Message,رسالة اوامر البيع
DocType: Notification Control,Purchase Order Message,رسالة امر الشراء
DocType: Notification Control,Quotation Message,رسالة التسعيرة
DocType: Notification Control,Send automatic emails to Contacts on Submitting transactions.,إرسال رسائل البريد الإلكتروني تلقائياً إلى جهات الاتصال
DocType: Notification Control,Custom Message,رسالة مخصصة
DocType: Notification Control,Customize the Notification,تخصيص تنبيهات
DocType: Notification Control,"When any of the checked transactions are ""Submitted"", an email pop-up automatically opened to send an email to the associated ""Contact"" in that transaction, with the transaction as an attachment. The user may or may not send the email.",عندما يضعط المستخدم على تقديم ، سوف تظهر رسالة تحتوى على نوع العملية لارسالها للعميل عبر البريد الالكتروني
DocType: Notification Control,Sales Invoice Message,رسالة فاتورة المبيعات
DocType: Notification Control,Prompt for Email on Submission of,ارسال بريد الكتروني
DocType: Notification Control,Purchase Receipt Message,رسالة إيصال شراء
DocType: Offer Letter,Select Terms and Conditions,اختر الشروط والأحكام
DocType: Offer Letter,Accepted,مقبول
DocType: Offer Letter,Awaiting Response,انتظار الرد
DocType: Offer Letter,Offer Letter Terms,شروط عرض عمل
DocType: Offer Letter Term,Offer Letter Term,شروط عرض عمل
DocType: Offer Letter Term,Offer Term,عرض عمل
DocType: Offer Letter Term,Value / Description,القيمة / الوصف
DocType: Operation,Default Workstation,محطة العمل الافتراضية
DocType: Opportunity,Opportunity From,فرصة من
DocType: Opportunity,Maintenance,صيانة
DocType: Opportunity,Contact Info,معلومات الاتصال
DocType: Opportunity,With Items,مع الأصناف
DocType: Opportunity,Contact Mobile No,رقم الجوال
DocType: Opportunity,Mins to First Response,دقيقة إلى أول رد
DocType: Opportunity,Customer / Lead Address,عنوان العميل
DocType: Opportunity,Lost Reason,سبب الخسارة
DocType: Opportunity,Customer / Lead Name,اسم العميل
DocType: Opportunity,Potential Sales Deal,صفقات المبيعات المحتملة
DocType: Opportunity,Enter name of campaign if source of enquiry is campaign,أدخل اسم الحملة إذا كان مصدر الاستفسار ناتج من الحملة
DocType: Opportunity,OPTY-,OPTY-
DocType: Opportunity,Opportunity Type,نوع الفرصة
DocType: Opportunity,Opportunity Date,تاريخ الفرصة
DocType: Opportunity,To Discuss,موضوع المناقشة
DocType: Opportunity Item,Opportunity Item,عنصر الفرصة
DocType: Opportunity Item,Basic Rate,السعر الاساسي
DocType: Package Code,Package Code,كود الحزمة
DocType: Packed Item,Parent Detail docname,تفاصيل الأصل
DocType: Packed Item,Packed Item,عنصر معبأ
DocType: Packed Item,To Warehouse (Optional),إلى مستودع (اختياري)
DocType: Packing Slip,From Package No.,من رقم حزمة
DocType: Packing Slip,Gross Weight,الوزن الإجمالي
DocType: Packing Slip,Net Weight UOM,الوزن الصافي لوحدة القياس
DocType: Packing Slip,PS-,PS-
DocType: Packing Slip,The net weight of this package. (calculated automatically as sum of net weight of items),الوزن الصافي لهذه الحزمة. (تحسب تلقائيا كمجموع الوزن الصافي من الاصناف)
DocType: Packing Slip,To Package No.,لحزمه رقم
DocType: Packing Slip,Indicates that the package is a part of this delivery (Only Draft),يشير إلى أن الحزمة هو جزء من هذا التسليم 
DocType: Packing Slip,Identification of the package for the delivery (for print),تحديد حزمة للتسليم (للطباعة)
DocType: Packing Slip,If more than one package of the same type (for print),إذا كان أكثر من حزمة واحدة من نفس النوع (للطباعة)
DocType: Packing Slip,The gross weight of the package. Usually net weight + packaging material weight. (for print),الوزن الكلي للحزمة. الوزن الصافي + وزن مواد التغليف. (للطباعة)
DocType: Packing Slip,"Generate packing slips for packages to be delivered. Used to notify package number, package contents and its weight.",.إنشاء قسائم للحزم للتوصيل
DocType: Packing Slip,Gross Weight UOM,الوزن الإجمالي UOM
DocType: Packing Slip,Package Weight Details,تفاصيل وزن الحزمة
DocType: Packing Slip Item,DN Detail,تفاصيل
DocType: Packing Slip Item,Packing Slip Item,صنف الحزمة
DocType: Party Account,Party Account,حساب الطرف
DocType: Payment Entry,Type of Payment,نوع الدفع
DocType: Payment Entry,Payment From / To,الدفع من / إلى
DocType: Payment Entry,Received Amount (Company Currency),المبلغ المستلم
DocType: Payment Entry,Write Off Difference Amount,حساب الشطب
DocType: Payment Entry,Writeoff,حساب الشطب
DocType: Payment Entry,Paid Amount (Company Currency),المبلغ المدفوع 
DocType: Payment Entry,Transaction ID,رقم العملية
DocType: Payment Entry,Total Allocated Amount (Company Currency),إجمالي المبلغ المخصص
DocType: Payment Entry,Unallocated Amount,المبلغ غير المخصص
DocType: Payment Entry,Payment Deductions or Loss,خصومات الدفع أو الخسارة
DocType: Payment Entry,Deductions or Loss,الخصومات أو الخسارة
DocType: Payment Entry,Payment Type,نوع السند
DocType: Payment Entry,Cheque/Reference Date,تاريخ المرجع أو الشيك
DocType: Payment Entry,Total Allocated Amount,إجمالي المبلغ المخصص
DocType: Payment Entry,Pay,صرف
DocType: Payment Entry,Payment References,مراجع الدفع
DocType: Payment Entry,Internal Transfer,نقل داخلي
DocType: Payment Entry,Received Amount,المبلغ الوارد
DocType: Payment Entry,Account Paid To,حساب مدفوع إلى
DocType: Payment Entry,Account Paid From,حساب مدفوع من
DocType: Payment Entry,Difference Amount (Company Currency),فروق المبلغ 
DocType: Payment Entry,PE-,PE-
DocType: Payment Entry,Paid Amount,المبلغ المدفوع
DocType: Payment Entry,Set Exchange Gain / Loss,تعيين مكاسب تحويل / الخسارة
DocType: Payment Entry,Receive,قبض
DocType: Payment Entry,Allocate Payment Amount,تخصيص مبلغ الدفع
DocType: Payment Entry,Cheque/Reference No,رقم الصك / رقم السند
DocType: Payment Entry Deduction,Payment Entry Deduction,قيد خصم
DocType: Payment Entry Reference,Payment Entry Reference,مرجع السند
DocType: Payment Entry Reference,Outstanding,معلق
DocType: Payment Entry Reference,Allocated,تخصيص
DocType: Payment Gateway Account,Payment Account,حساب الدفع
DocType: Payment Gateway Account,Default Payment Request Message,رسالة طلب الدفع الافتراضية
DocType: Payment Gateway Account,Payment Gateway Account,بوابة الدفع
DocType: Payment Reconciliation,Reconcile,تسويه
DocType: Payment Reconciliation,Invoice/Journal Entry Details,تفاصيل الفاتورة
DocType: Payment Reconciliation,Minimum Invoice Amount,الحد الأدنى لمبلغ الفاتورة
DocType: Payment Reconciliation,Unreconciled Payment Details,تفاصيل الدفع لم تتم تسويتها 
DocType: Payment Reconciliation,Payment Reconciliation,اداة مطابقة بين الدفعة والفاتورة
DocType: Payment Reconciliation,Bank / Cash Account,البنك حساب / النقدية
DocType: Payment Reconciliation,Maximum Invoice Amount,الحد الأقصى لمبلغ الفاتورة
DocType: Payment Reconciliation,To Invoice Date,إلى تاريخ
DocType: Payment Reconciliation,Get Unreconciled Entries,الحصول على مدخلات لم تتم تسويتها
DocType: Payment Reconciliation,From Invoice Date,من تاريخ
DocType: Payment Reconciliation,Receivable / Payable Account,حساب ذمم مدينه / ذمم دائنة
DocType: Payment Reconciliation Invoice,Invoice Type,نوع الفاتورة
DocType: Payment Reconciliation Invoice,Payment Reconciliation Invoice,فاتورة تسوية الدفعة
DocType: Payment Reconciliation Invoice,Outstanding Amount,المبلغ المعلق
DocType: Payment Reconciliation Invoice,Invoice Number,رقم الفاتورة
DocType: Payment Reconciliation Payment,Allocated amount,المبلغ المخصص
DocType: Payment Reconciliation Payment,Reference Row,صف الاشارة
DocType: Payment Reconciliation Payment,Payment Reconciliation Payment,تسوية الدفعة
DocType: Payment Request,Payment Request,طلب الدفع اون لاين
DocType: Payment Request,Paid,مدفوع
DocType: Payment Request,Transaction Currency,عملية العملات
DocType: Payment Request,PR,PR
DocType: Payment Request,Make Sales Invoice,انشاء فاتورة مبيعات
DocType: Payment Request,Amount in customer's currency,المبلغ بعملة العميل
DocType: Payment Request,Mute Email,الغاء البريد الإلكتروني
DocType: Payment Request,Recipient Message And Payment Details,رسالة المستلم وتفاصيل الدفع
DocType: Payment Request,Reference Details,تفاصيل المرجع
DocType: Payment Request,Initiated,بدأت
DocType: Payment Request,Payment Gateway Details,تفاصيل بوابة الدفع
DocType: Payment Request,payment_url,payment_url
DocType: Period Closing Voucher,Closing Fiscal Year,إغلاق السنة المالية
DocType: Period Closing Voucher,Closing Account Head,اغلاق حساب رئيس
DocType: Period Closing Voucher,"The account head under Liability or Equity, in which Profit/Loss will be booked",الحساب الذي يكون تحت الالتزامات وفيه تقييد للربح والخسارة	
DocType: Period Closing Voucher,Period Closing Voucher,قيد إغلاق الفترة
DocType: POS Customer Group,POS Customer Group,مجموعة العملاء لنقاط البيع
DocType: POS Customer Group,Customer Group,مجموعة العميل
DocType: POS Item Group,POS Item Group,مجموعة الصنف لنقاط البيع
DocType: POS Item Group,Item Group,مجموعة الصنف
DocType: POS Profile,Applicable for User,اسم المستخدم
DocType: POS Profile,Write Off Cost Center,شطب مركز التكلفة
DocType: POS Profile,Customer Groups,مجموعة العملاء
DocType: POS Profile,Allow user to edit Rate,السماح للمستخدم بتعديل الاسعار
DocType: POS Profile,Sales Invoice Payment,فاتورة مبيعات
DocType: POS Profile,Campaign,حملة
DocType: POS Profile,Apply Discount,تطبيق الخصم
DocType: POS Profile,Price List,قائمة الأسعار
DocType: POS Profile,Taxes and Charges,الضرائب والرسوم
DocType: POS Profile,[Select],[اختر ]
DocType: POS Profile,Print Format for Online,تنسيق الطباعة
DocType: POS Profile,Ignore Pricing Rule,تجاهل قاعدة التسعير
DocType: POS Profile,Write Off Account,حساب الشطب
DocType: POS Profile,Update Stock,تحديث المخزون
DocType: POS Profile,Offline POS Section,قسم نقاط البيع دون اتصال
DocType: POS Profile,Apply Discount On,تطبيق تخفيض على
DocType: POS Profile,Terms and Conditions,الشروط والأحكام
DocType: POS Profile,Item Groups,مجموعات الصنف
DocType: POS Profile,Account for Change Amount,حساب لتغيير المبلغ
DocType: POS Profile,POS Profile,الملف الشخصي لنقاط البيع
DocType: POS Settings,Online,على الانترنت
DocType: POS Settings,POS Settings,إعدادات نقاط البيع
DocType: Price List,Price List Master,قائمة الأسعار
DocType: Price List,Applicable for Countries,ينطبق على البلدان
DocType: Price List,Price List Name,اسم قائمة الأسعار
DocType: Price List Country,Price List Country,دولة قائمة الأسعار
DocType: Pricing Rule,Apply On,تنطبق على
DocType: Pricing Rule,Discount on Price List Rate (%),معدل الخصم على قائمة الأسعار (٪)
DocType: Pricing Rule,Supplier Type,نوع المورد
DocType: Pricing Rule,Valid Upto,صالح لغاية
DocType: Pricing Rule,Valid From,صالحة من
DocType: Pricing Rule,Sales Partner,شريك المبيعات
DocType: Pricing Rule,Price or Discount,السعر أو الخصم
DocType: Pricing Rule,Max Qty,أعلى الكمية
DocType: Pricing Rule,"Higher the number, higher the priority",الرقم الأعلى له أولوية أكبر
DocType: Pricing Rule,For Price List,لائحة الأسعار
DocType: Pricing Rule,Pricing Rule,قاعدة التسعير
DocType: Pricing Rule,Applicable For,قابل للتطبيق على
DocType: Pricing Rule,Selling,بيع
DocType: Pricing Rule,Margin Type,نوع الهامش
DocType: Pricing Rule,Discount Percentage,نسبة الخصم
DocType: Pricing Rule,Margin,هامش
DocType: Pricing Rule,Buying,شراء
DocType: Pricing Rule,Disable,تعطيل
DocType: Pricing Rule,Margin Rate or Amount,نسبة الهامش أو المبلغ
DocType: Pricing Rule,Pricing Rule Help,تعليمات قاعدة التسعير
DocType: Pricing Rule,Percentage,النسبة المئوية
DocType: Pricing Rule,Price,السعر
DocType: Pricing Rule,Min Qty,الحد الأدنى من الكمية
DocType: Process Payroll,Make Bank Entry,أنشئ قيد محاسبي
DocType: Process Payroll,Creates salary slip for above mentioned criteria.,أنشئ كشف رواتب للمعايير المذكورة أعلاه.
DocType: Process Payroll,Select Payroll Period,تحديد فترة دفع الرواتب
DocType: Process Payroll,Select Payment Account to make Bank Entry,اختار الحساب الذي سوف تدفع منه
DocType: Process Payroll,Activity Log,سجل النشاط
DocType: Process Payroll,Bimonthly,نصف شهري
DocType: Process Payroll,Fortnightly,مرة كل اسبوعين
DocType: Process Payroll,Submit Salary Slip,تقديم كشف الرواتب
DocType: Process Payroll,Create Salary Slip,إنشاء كشف الرواتب
DocType: Process Payroll,Salary Slip Based on Timesheet,كشف الرواتب مبني على سجل التوقيت
DocType: Process Payroll,Select Employees,حدد الموظفين
DocType: Process Payroll,Create Bank Entry for the total salary paid for the above selected criteria,أنشئ قيد محاسبي إجمالي للرواتب المدفوعة وفقاً للمعايير المحددة أعلاه
DocType: Process Payroll,Process Payroll,عملية دفع الرواتب
DocType: Process Payroll,Payroll Frequency,الدورة الزمنية لدفع الرواتب
DocType: Process Payroll,Submit all salary slips for the above selected criteria,الموافقة علي جميع كشوفات الرواتب حسب المعايير المذكورة أعلاه
DocType: Product Bundle,Parent Item,الصنف الاصلي
DocType: Product Bundle,List items that form the package.,عناصر القائمة التي تشكل الحزمة.
DocType: Product Bundle,"Aggregate group of **Items** into another **Item**. This is useful if you are bundling a certain **Items** into a package and you maintain stock of the packed **Items** and not the aggregate **Item**. 

The package **Item** will have ""Is Stock Item"" as ""No"" and ""Is Sales Item"" as ""Yes"".

For Example: If you are selling Laptops and Backpacks separately and have a special price if the customer buys both, then the Laptop + Backpack will be a new Product Bundle Item.

Note: BOM = Bill of Materials",على سبيل المثال: اذا كنت تبيع جهاز محمول و حقيبة ظهر بشكل منفصل، ولديك عرض خاص اذا اشترى العميل كلاهما، سيتم انشاء مجموعة أصناف منتج جديدة في هذه الحالة .
DocType: Product Bundle Item,Product Bundle Item,أصناف مجموعة أصناف المنتج
DocType: Production Order,Not Started,لم تبدأ
DocType: Production Order,Additional Operating Cost,تكاليف تشغيل  اضافية
DocType: Production Order,Item To Manufacture,الأصناف للتصنيع
DocType: Production Order,Plan material for sub-assemblies,خطة المواد للتجمعات الفرعية
DocType: Production Order,Qty To Manufacture,الكمية للتصنيع
DocType: Production Order,Use Multi-Level BOM,استخدام قائمة مواد متعددة المستويات
DocType: Production Order,Skip Material Transfer,تخطي نقل المواد
DocType: Production Order,In Process,قيد التنفيذ
DocType: Production Order,Actual End Date,تاريخ الإنتهاء الفعلي
DocType: Production Order,Manufacture against Material Request,التصنيع مقابل طلب المواد
DocType: Production Order,Work-in-Progress Warehouse,مستودع التصنيع
DocType: Production Order,PRO-,PRO-
DocType: Production Order,Material Transferred for Manufacturing,المواد المنقولة لغرض التصنيع
DocType: Production Order,Planned Start Date,تاريخ البدء
DocType: Production Order,Scrap Warehouse,مستودع الخردة
DocType: Production Order,Check if material transfer entry is not required,حدد اذا كان نقل المواد غير مطلوب
DocType: Production Order,Total Operating Cost,إجمالي تكاليف التشغيل
DocType: Production Order,Required Items,الأصناف المطلوبة
DocType: Production Order,Operation Cost,تكلفة التشغيل
DocType: Production Order,Planned Operating Cost,مخطط تكاليف التشغيل
DocType: Production Order,Warehouses,المستودعات
DocType: Production Order,Production Order,طلب الانتاج
DocType: Production Order,Planned End Date,تاريخ الانتهاء
DocType: Production Order,Manufactured Qty,الكمية المصنعة
DocType: Production Order,Actual Start Date,تاريخ البدء الفعلي
DocType: Production Order,Actual Operating Cost,تكاليف التشغيل الفعلية
DocType: Production Order Item,Available Qty at WIP Warehouse,الكمية المتوفرة في مستودع التصنيع
DocType: Production Order Item,Production Order Item,صنف طلبات الانتاج
DocType: Production Order Item,Transferred Qty,الكمية المنقولة
DocType: Production Order Item,Available Qty at Source Warehouse,الكمية المتوفرة في المستودع المصدر
DocType: Production Order Operation,Work In Progress,العمل قيد التنفيذ
DocType: Production Order Operation,(Hour Rate / 60) * Actual Operation Time,(سعر الساعة / 60) * وقت العمل الفعلي
DocType: Production Order Operation,Updated via 'Time Log',"تحديث عبر 'سجل الوقت """
DocType: Production Order Operation,In minutes,في دقائق
DocType: Production Order Operation,Actual Start Time,وقت البدء الفعلي
DocType: Production Order Operation,Planned End Time,وقت الانتهاء المخطط
DocType: Production Order Operation,Operation completed for how many finished goods?,عدد الكمية المطلوبة للاصناف
DocType: Production Order Operation,Operation Description,وصف العملية
DocType: Production Order Operation,Actual Time and Cost,الوقت الفعلي والتكلفة
DocType: Production Order Operation,Actual Operation Time,وقت التشغيل الفعلي
DocType: Production Order Operation,Completed Qty,الكمية المنتهية
DocType: Production Order Operation,Planned Start Time,وقت البداية
DocType: Production Order Operation,Actual End Time,وقت الانتهاء
DocType: Production Order Operation,Estimated Time and Cost,الوقت المقدر والتكلفة
DocType: Production Order Operation,"in Minutes
Updated via 'Time Log'","في دقائق 
 تحديث عبر 'وقت دخول """
DocType: Production Order Operation,Production Order Operation,عمليات طلب الانتاج
DocType: Production Plan Item,Production Plan Item,خطة إنتاج السلعة
DocType: Production Plan Item,Pending Qty,الكمية التي قيد الانتظار
DocType: Production Plan Item,Reserved Warehouse in Sales Order / Finished Goods Warehouse,مستودع محجوز في أمر المبيعات / مستودع السلع تامة الصنع
DocType: Production Plan Item,material_request_item,material_request_item
DocType: Production Plan Item,Planned Qty,الكمية المخطط لها
DocType: Production Plan Material Request,Production Plan Material Request,خطة الإنتاج لطلب المواد
DocType: Production Plan Material Request,Material Request Date,تاريخ طلب المواد
DocType: Production Plan Sales Order,Production Plan Sales Order,خطة الانتاج اوامر المبيعات
DocType: Production Plan Sales Order,Salse Order Date,تاريخ اوامر المبيعات
DocType: Production Planning Tool,Pull Material Request of type Manufacture based on the above criteria,جلب طلب المواد من نوع الصناعة بناء على المعايير المذكورة أعلاه
DocType: Production Planning Tool,Sales Orders,أوامر البيع
DocType: Production Planning Tool,"If checked, Will include non-stock items in the Material Requests.",إذا تم تحديده،  سيشمل الاصناف الغير متوفرة في المخزن في طلب المواد
DocType: Production Planning Tool,Material Requirement,متطلبات المواد
DocType: Production Planning Tool,"If checked, raw materials for items that are sub-contracted will be included in the Material Requests",اذا تم تحديده، المواد الخام للصنف في التعاقد مع الباطن سيتم تضمينها في طلب المواد
DocType: Production Planning Tool,Select Items,اختر الاصناف
DocType: Production Planning Tool,Only Obtain Raw Materials,الحصول فقط مواد أولية
DocType: Production Planning Tool,Production Orders,أوامر الإنتاج
DocType: Production Planning Tool,Get Sales Orders,الحصول على أوامر البيع
DocType: Production Planning Tool,Include non-stock items,اضافة الاصناف الغير المتوفره
DocType: Production Planning Tool,Material Requests,طلبات المواد
DocType: Production Planning Tool,Separate production order will be created for each finished good item.,سيتم إنشاء أمر إنتاج منفصل لكل صنف 
DocType: Production Planning Tool,Download Materials Required,تحميل المواد المطلوبة
DocType: Production Planning Tool,Include sub-contracted raw materials,وتشمل المواد الخام مع مقاولين بالباطن
DocType: Production Planning Tool,Create Production Orders,إنشاء أوامر الإنتاج
DocType: Production Planning Tool,Create Material Requests,إنشاء طلبات المواد
DocType: Production Planning Tool,"If checked, all the children of each production item will be included in the Material Requests.",إذا تم تحديده ، سيتم تضمين جميع الفروع من كل عنصر الإنتاج في طلب المواد
DocType: Production Planning Tool,Download a report containing all raw materials with their latest inventory status,تحميل تقرير يحتوي على جميع المواد الخام مع أحدث حالة المخزون
DocType: Production Planning Tool,Get Material Request,الحصول على طب المواد
DocType: Production Planning Tool,"Create for full quantity, ignoring quantity already on order",إنشاء كمية كاملة، وتجاهل الكمية الموجودة في النظام
DocType: Production Planning Tool,Production Planning Tool,اداة تخطيط الانتاج
DocType: Production Planning Tool,"If checked, only Purchase material requests for final raw materials will be included in the Material Requests. Otherwise, Material Requests for parent items will be created",إذا تم تحديده، سيتم تضمين طلبات شراء المواد الخام النهائية فقط في طلبات المواد. وإلا، سيتم إنشاء طلبات المواد للاصناف الأصل
DocType: Production Planning Tool,Material Request For Warehouse,طلب المواد للمستودع
DocType: Production Planning Tool,Enter items and planned qty for which you want to raise production orders or download raw materials for analysis.,إدخال الاصناف والكمية المخططة التي تريد رفع أوامر الإنتاج أو تحميل المواد الخام لتحليلها.
DocType: Production Planning Tool,Pull sales orders (pending to deliver) based on the above criteria,جلب أوامر البيع (في انتظار لتسليم) بناء على المعايير المذكورة أعلاه
DocType: Products Settings,Show Products as a List,عرض المنتجات كقائمة
DocType: Products Settings,"If checked, the Home page will be the default Item Group for the website",إذا تم تحديدها، فستكون الصفحة الرئيسية هي مجموعة العناصر الافتراضية لموقع الويب
DocType: Products Settings,Products Settings,إعدادات المنتجات
DocType: Products Settings,Home Page is Products,الصفحة الرئيسية للمنتجات
DocType: Program,Fee Schedule,جدول التكاليف
DocType: Program,Courses,الدورات
DocType: Program,Program Abbreviation,اختصار البرنامج
DocType: Program,Program Name,إسم البرنامج
DocType: Program,Program Code,رمز البرنامج
DocType: Program Course,Program Course,دورة برنامج
DocType: Program Enrollment,School Bus,باص المدرسة
DocType: Program Enrollment,Enrolled courses,الدورات المسجلة
DocType: Program Enrollment,Vehicle/Bus Number,رقم المركبة / الحافلة
DocType: Program Enrollment,Transportation,النقل
DocType: Program Enrollment,Self-Driving Vehicle,سيارة ذاتية القيادة
DocType: Program Enrollment,Student Batch,دفعة طالب
DocType: Program Enrollment,Mode of Transportation,طريقة النقل
DocType: Program Enrollment,Boarding Student,طالب الصعود
DocType: Program Enrollment,Public Transport,النقل العام
DocType: Program Enrollment,Walking,المشي
DocType: Program Enrollment,School House,مدرسة دار
DocType: Program Enrollment,Pick/Drop by Guardian,اختيار / قطرة من قبل الجارديان
DocType: Program Enrollment,Enrollment Date,تاريخ التسجيل
DocType: Program Enrollment,Check this if the Student is residing at the Institute's Hostel.,تحقق من ذلك إذا كان الطالب يقيم في نزل المعهد.
DocType: Program Enrollment Course,Program Enrollment Course,دورة التسجيل في البرنامج
DocType: Program Enrollment Fee,Program Enrollment Fee,رسوم التسجيل برنامج
DocType: Program Enrollment Tool,Program Enrollment Tool,أداة انتساب برنامج
DocType: Program Enrollment Tool,Program Enrollments,التسجيلات برنامج
DocType: Program Enrollment Tool,Get Students,الحصول على الطلاب
DocType: Program Enrollment Tool,Get Students From,الحصول على الطلاب من
DocType: Program Enrollment Tool,Student Applicants,المتقدمين طالب
DocType: Program Enrollment Tool,New Academic Year,العام الدراسي الجديد
DocType: Program Enrollment Tool,Enroll Students,تسجيل الطلاب
DocType: Program Enrollment Tool,New Program,برنامج جديد
DocType: Program Enrollment Tool Student,Program Enrollment Tool Student,برنامج انتساب أداة الطلاب
DocType: Program Fee,Program Fee,رسوم البرنامج
DocType: Project,Costing and Billing,التكلفة و الفواتير
DocType: Project,Project will be accessible on the website to these users,سيكون المشروع متاحا على الموقع الإلكتروني لهؤلاء المستخدمين
DocType: Project,Estimated Cost,التكلفة التقديرية
DocType: Project,% Completed,٪ مكتمل
DocType: Project,Start and End Dates,تواريخ البدء والانتهاء
DocType: Project,Task Weight,حجم المهام
DocType: Project,Total Sales Cost (via Sales Order),إجمالي تكلفة المبيعات (عبر أمر المبيعات)
DocType: Project,Gross Margin,هامش الربح الإجمالي
DocType: Project,% Complete Method,طريقة الاكتمال ٪
